scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
119550,INF209K01YN0,,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,403.8405,2026-08-04
120438,INF846K01CR6,,Axis Banking & PSU Debt Fund - Direct Plan - Growth Option,2893.3294,2026-08-04
152162,INF0QA701607,,Bajaj Finserv Banking and PSU Fund-Direct Plan- Growth,12.2143,2026-08-04
121279,INF194K015G8,,Bandhan Banking and PSU Fund - Direct Growth,27.048,2026-08-04
150505,INF760K01KC4,,Canara Robeco Banking and PSU Debt Fund- Direct Plan- Growth Option,12.8993,2026-08-04
124175,INF740K01ZW2,,DSP Banking & PSU Debt Fund - Direct Plan - Growth,26.3499,2026-08-04
140286,INF843K01FC8,,Edelweiss Banking and PSU Debt Fund - Direct Plan - Growth Option,26.9728,2026-08-04
129008,INF090I01KR8,,Franklin India Banking & PSU Debt Fund - Direct - Growth,25.1716,2026-08-04
128629,INF179KA1IZ7,,HDFC Banking and PSU Debt Fund - Growth Option - Direct Plan,25.4964,2026-08-04
120256,INF109K010A6,,ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Growth,36.4364,2026-08-04
148534,INF00XX01861,,ITI Banking & PSU Debt Fund - Direct Plan - Growth Option,14.1781,2026-08-04
123693,INF174K01KH7,,Kotak Banking and PSU Debt Direct - Growth,72.7581,2026-08-04
123692,INF174K01KK1,INF174K01KL9,Kotak Banking and PSU Debt Direct - Monthly Payout of Income Distribution cum capital withdrawal option,10.2744,2026-08-04
120338,INF767K01GI4,,LIC MF Banking & PSU Fund-Direct Plan-Growth,39.9267,2026-08-04
148419,INF769K01FY9,,Mirae Asset Banking and PSU Fund - Direct Plan - Growth,14.0047,2026-08-04
134547,INF204KA1U53,,Nippon India Banking and PSU  Fund- Direct Plan-Growth Plan- Growth Option,22.9009,2026-08-04
134552,INF204KA1U61,,Nippon India Banking and PSU Fund- Direct Plan-Growth Plan- Bonus Option,22.9003,2026-08-04
125503,INF200K01V08,,SBI BANKING & PSU FUND - Direct Plan - Growth,3523.1401,2026-08-04
119625,INF903J01PA5,,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Direct Plan - Growth,46.376,2026-08-04
126940,INF789F015Z6,,UTI Banking & PSU Fund - Direct Plan - Growth Option,23.8467,2026-08-04
119533,INF209K01S38,,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,121.8029,2026-08-04
141588,INF846K01ZM8,,Axis Corporate Bond Fund - Direct Plan Growth,19.3434,2026-08-04
