scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
103490,INF082J01036,,Quantum Value Fund - Direct Plan Growth Option,124.55,2026-06-19
103734,INF082J01127,,Quantum Liquid Fund - Direct Plan Growth Option,37.2167,2026-06-19
111549,INF082J01069,,Quantum ELSS Tax Saver Fund - Direct Plan Growth Option,124.47,2026-06-19
112039,INF082J01093,,Quantum Diversified Equity All Cap Active FOF - Direct Plan Growth Option,84.99,2026-06-19
115132,INF082J01150,,Quantum Gold Savings Fund - Direct Plan Growth Option,55.4546,2026-06-19
117608,INF082J01168,,Quantum Multi Asset Active FOF - Direct Plan Growth Option,36.9319,2026-06-19
118267,INF760K01FO9,,CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - GROWTH OPTION,197.75,2026-06-19
118269,INF760K01FR2,,CANARA ROBECO LARGE CAP FUND - DIRECT PLAN - GROWTH OPTION,70.97,2026-06-19
118272,INF760K01EZ8,,CANARA ROBECO EQUITY HYBRID FUND - DIRECT PLAN - GROWTH OPTION,415.67,2026-06-19
118273,INF760K01DU1,,CANARA ROBECO CONSUMPTION FUND - DIRECT PLAN - GROWTH OPTION,121.82,2026-06-19
118275,INF760K01EF0,,CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - GROWTH OPTION,382.46,2026-06-19
118278,INF760K01EI4,,CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - GROWTH OPTION,289.95,2026-06-19
118282,INF760K01FI1,,CANARA ROBECO INCOME FUND - DIRECT PLAN - GROWTH OPTION,64.1905,2026-06-19
118284,INF760K01EC7,,CANARA ROBECO DYNAMIC BOND FUND - DIRECT PLAN - GROWTH OPTION,33.0242,2026-06-19
118285,INF760K01EL8,,CANARA ROBECO ELSS TAX SAVER - DIRECT PLAN - GROWTH OPTION,199.92,2026-06-19
118291,INF760K01ET1,,CANARA ROBECO SAVINGS FUND - DIRECT PLAN - GROWTH OPTION,45.9602,2026-06-19
118299,INF760K01FC4,,CANARA ROBECO GILT FUND - DIRECT PLAN - GROWTH OPTION,82.7334,2026-06-19
118305,INF760K01FU6,,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION,3354.3248,2026-06-19
118309,INF760K01GB4,,CANARA ROBECO CONSERVATIVE HYBRID FUND - DIRECT PLAN - GROWTH OPTION,114.1299,2026-06-19
118317,INF760K01GM1,,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - GROWTH OPTION,4289.3846,2026-06-19
118320,INF760K01DX5,,CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - GROWTH OPTION,29.1933,2026-06-19
118364,INF194K01I60,,BANDHAN LIQUID Fund -Direct Plan-Growth,3379.8163,2026-06-19
118371,INF194K01J77,,BANDHAN Low Duration Fund-Direct Plan-Growth,41.9078,2026-06-19
118384,INF194K01M80,,Bandhan Money Market Fund -Direct Plan-Growth,46.4269,2026-06-19
118387,INF194K01P38,,Bandhan Gilt Fund with 10 year constant duration Fund - Direct Plan - Growth,48.7435,2026-06-19
118394,INF194K01R51,,Bandhan Medium to Long Duration Fund - Direct Plan - Growth,74.0955,2026-06-19
118401,INF194K01S50,,Bandhan Medium Duration Fund - Direct Plan - Growth,52.5733,2026-06-19
118407,INF194K01U07,,Bandhan Short Duration Fund - Direct Plan - Growth,64.901,2026-06-19
118410,INF194K01U72,,Bandhan Income Plus Arbitrage Active FOF - Direct Plan - Growth,48.6725,2026-06-19
118416,INF194K01N63,,BANDHAN Dynamic Bond Fund-Direct Plan-Growth,39.6687,2026-06-19
118419,INF194K01V89,,Bandhan Large & Mid Cap Fund - Direct Plan - Growth,163.77,2026-06-19
118421,INF194K01W21,,Bandhan Focused Fund - Direct Plan - Growth,104.88,2026-06-19
118424,INF194K01W62,,BANDHAN Flexi Cap Fund-Direct Plan-Growth,230.086,2026-06-19
118464,INF194K01Q29,,Bandhan Gilt Fund - Direct Plan - Growth,40.2918,2026-06-19
118469,INF194K01X46,,BANDHAN Infrastructure Fund-Direct Plan-Growth,59.562,2026-06-19
118473,INF194K01Y29,,BANDHAN ELSS Tax Saver Fund - Direct Plan - Growth,178.236,2026-06-19
118474,INF194K01Y60,,BANDHAN Arbitrage Fund-Direct Plan- Growth,37.2713,2026-06-19
118477,INF194K01Z02,,BANDHAN Equity Savings Fund-Direct Plan-Growth,35.983,2026-06-19
118479,INF194K01Z44,,BANDHAN Large Cap Fund-Direct Plan-Growth,89.272,2026-06-19
118481,INF194K01Z85,,Bandhan Value Fund - Direct Plan - Growth,168.12,2026-06-19
118482,INF194K012A8,,BANDHAN Nifty 50 Index Fund-Direct Plan-Growth,53.6295,2026-06-19
118485,INF194K012B6,,Bandhan Aggressive Hybrid Passive FOF - Direct Plan - Growth,53.3609,2026-06-19
118486,INF194K016A9,,Bandhan Conservative Hybrid Passive FOF - Direct Plan - Growth,37.1346,2026-06-19
118489,INF194K019A3,,Bandhan Multi-Asset Passive FOF - Direct Plan - Growth,44.5813,2026-06-19
118491,INF194K015B9,,BANDHAN Conservative Hybrid Fund-Direct Plan-Growth,36.794,2026-06-19
118494,INF090I01GY2,,Templeton India Value Fund - Direct - Growth,787.2199,2026-06-19
118498,INF090I01HS2,,Franklin India Government Securities Fund - Direct - Growth,66.7327,2026-06-19
118506,INF090I01GV8,,Franklin India Money Market Fund - Direct - Growth,55.0821,2026-06-19
118508,INF090I01LK1,,Franklin India Floating Rate Fund - Direct - Growth,47.3858,2026-06-19
118510,INF090I01IN1,,Franklin India Large & Mid Cap Fund - Direct - Growth,206.4725,2026-06-19
118525,INF090I01IQ4,,Franklin India Small Cap Fund - Direct - Growth,200.7822,2026-06-19
118531,INF090I01FN7,,Franklin India Large Cap Fund- Direct - Growth,1108.3064,2026-06-19
118533,INF090I01FH9,,Franklin India Mid Cap Fund - Direct - Growth,3120.6635,2026-06-19
118535,INF090I01FK3,,Franklin India Flexi Cap Fund - Direct - Growth,1780.3505,2026-06-19
118537,INF090I01FE6,,Franklin India Technology Fund - Direct - Growth,490.0141,2026-06-19
118539,INF090I01GC8,,Franklin India Opportunities Fund - Direct - Growth,286.2808,2026-06-19
118540,INF090I01JS8,,Franklin India ELSS Tax Saver Fund - Direct - Growth,1586.9302,2026-06-19
118543,INF090I01HV6,,Franklin India Dynamic Asset Allocation Active Fund Of Funds - Direct - Growth,188.5555,2026-06-19
118546,INF090I01FZ1,,Franklin India Aggressive Hybrid Fund - Direct - Growth,306.1033,2026-06-19
118548,INF090I01JZ3,,Franklin India Retirement Fund - Direct - Growth,239.7288,2026-06-19
118557,INF090I01JF5,,Franklin Build India Fund - Direct - Growth,171.9083,2026-06-19
118559,INF090I01IZ5,,Franklin Asian Equity Fund - Direct - Growth,50.7672,2026-06-19
118564,INF090I01IW2,,Franklin India Focused Equity Fund - Direct - Growth,114.449,2026-06-19
118569,INF090I01FW8,,Franklin India Corporate Debt Fund - Direct - GROWTH,114.5436,2026-06-19
118574,INF090I01GF1,,Franklin India Conservative Hybrid Fund - Direct - GROWTH,101.4729,2026-06-19
118577,INF090I01JV2,,Franklin India Liquid Fund - Super Institutional - Direct - Growth,4207.2457,2026-06-19
118581,INF090I01GS4,,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND- Direct - Growth,204.8927,2026-06-19
118585,INF204K01XZ7,,Nippon India Arbitrage Fund - Direct Plan Growth Plan - Growth Option,30.4914,2026-06-19
118588,INF204K01D22,,Nippon India Banking & Financial Services Fund - Direct Plan Growth Plan - Bonus Option,709.8343,2026-06-19
118589,INF204K01XO1,,Nippon India Banking & Financial Services Fund - Direct Plan Growth Plan - Growth Option,709.8343,2026-06-19
118615,INF754K01BS2,,Edelweiss Balanced Advantage Fund -Direct Plan-Growth Option,60.05,2026-06-19
118617,INF754K01BW4,,Edelweiss Large Cap Fund - Direct Plan-Growth option,95.69,2026-06-19
118620,INF754K01CA8,,Edelweiss ELSS Tax Saver Fund - Direct Plan-Growth Option,136.02,2026-06-19
118624,INF754K01CE0,,Edelweiss Aggressive Hybrid Fund-Direct Plan-Growth Option,75.06,2026-06-19
118632,INF204K01XI3,,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,100.7824,2026-06-19
118633,INF204K01D30,,Nippon India Large Cap Fund - Direct Plan Growth Plan - Bonus Option,100.7824,2026-06-19
118650,INF204K01XF9,,Nippon India Multi Cap Fund - Direct Plan Growth Plan - Growth Option,335.3947,2026-06-19
118651,INF204K01D55,,Nippon India Multi Cap Fund - Direct Plan Growth Plan - Bonus Option,335.3947,2026-06-19
118656,INF204K01E05,,Nippon India Floater Fund  - Direct Plan Growth Plan - Growth Option,50.3729,2026-06-19
118663,INF204K01YC4,,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,57.734,2026-06-19
118665,INF204K01E21,,Nippon India Growth Mid Cap Fund - Direct Plan Growth Plan - Bonus Option,825.068,2026-06-19
118668,INF204K01E54,,Nippon India Growth Mid Cap Fund - Direct Plan Growth Plan - Growth Option,4966.2046,2026-06-19
118669,INF204K01E70,,Nippon India Gilt  Fund - Direct Plan - P F Option - Automatic Capital Appreciation Payout Option,43.7716,2026-06-19
118672,INF204K01XP8,,Nippon India Gilt  Fund - Direct Plan Growth Plan - Growth Option,43.8853,2026-06-19
118673,INF204K01E88,,Nippon India Gilt  Fund - Direct Plan - P F Option - Defined Maturity Date Option,44.0039,2026-06-19
118674,,INF204K01E62,Nippon India Gilt Fund - Direct Plan - P F Option - Automatic Annual Reinvest Option,23.7533,2026-06-19
118675,INF204K01E96,,Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Bonus Option,273.6757,2026-06-19
118678,INF204K01F20,,Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Growth Option,1614.2078,2026-06-19
118679,INF204K01F38,,Nippon India Medium to Long Duration  Fund - Direct Plan Growth Plan-Bonus Option,29.6808,2026-06-19
118687,INF204K01XS2,,Nippon India Medium to Long Duration Fund - Direct Plan Growth Plan - Growth Option,103.8664,2026-06-19
118691,INF204K01F61,,Nippon India Quarterly Interval Fund - Series II - Direct Plan Growth Plan - Growth,38.6422,2026-06-19
118692,INF204K01F95,,Nippon India Focused Fund - Direct Plan Growth Plan - Growth Option,136.0945,2026-06-19
118701,INF204K01ZH0,,Nippon India Liquid Fund - Direct Plan Growth Plan - Growth Option,6852.4997,2026-06-19
118702,INF204K01G03,,Nippon India Low Duration Fund - Direct Plan Growth Plan - Bonus Option,2451.9822,2026-06-19
118709,INF204K01ZU3,,Nippon India Low Duration Fund - Direct Plan Growth Plan - Growth Option,4221.0402,2026-06-19
118715,INF204K01G11,,Nippon India Money Market Fund - Direct Plan Growth Plan - Bonus Option,2627.2383,2026-06-19
118719,INF204K01ZP3,,Nippon India Money Market Fund - Direct Plan Growth Plan - Growth Option,4467.9326,2026-06-19
118722,INF204K01G29,,Nippon India Consumption Fund - Direct Plan Growth Plan - Bonus,212.0139,2026-06-19
118724,INF204K01G52,,Nippon India Consumption Fund - Direct Plan Growth Plan - Growth Option,212.0139,2026-06-19
118726,INF204K01YV4,,Nippon India Conservative Hybrid  Fund - Direct Plan Growth Plan - Growth Option,68.0889,2026-06-19
118736,INF204K01G94,,Nippon India Balanced Advantage Fund - Direct Plan Growth Plan - Growth Option,207.3094,2026-06-19
118741,INF204K01H36,,Nippon India Index Fund - Nifty 50 Plan - Direct Plan Growth Plan - Growth Option,44.2168,2026-06-19
118742,INF204K01H02,,Nippon India Index Fund - Nifty 50 Plan - Direct Plan Growth Plan - Bonus Option,44.2168,2026-06-19
118747,INF204K01A25,,Nippon India Dynamic Bond Fund - Direct Plan Growth Plan - Growth Option,42.091,2026-06-19
118758,INF204K01I27,,Nippon India Pharma Fund - Direct Plan Growth Plan - Bonus Option,609.4072,2026-06-19
118759,INF204K01I50,,Nippon India Pharma Fund - Direct Plan Growth Plan - Growth Option,609.4072,2026-06-19
118762,INF204K01I68,,Nippon India Power & Infra Fund - Direct Plan Growth Plan - Bonus Option,423.5517,2026-06-19
118763,INF204K01I92,,Nippon India Power & Infra Fund - Direct Plan Growth Plan - Growth Option,423.5517,2026-06-19
118769,INF204K01J34,,Nippon India Quant Fund - Direct Plan Growth Plan - Growth Option,78.9964,2026-06-19
118770,INF204K01J00,,Nippon India Quant Fund - Direct Plan Growth Plan - Bonus Option,78.9964,2026-06-19
118777,INF204K01J83,,Nippon India Small Cap Fund - Direct Plan Growth Plan - Bonus Option,203.071,2026-06-19
118778,INF204K01K15,,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option,203.071,2026-06-19
118780,INF204K01A74,,Nippon India Credit Risk Fund - Direct Plan - Growth Plan,41.6234,2026-06-19
118784,INF204K01K49,,Nippon India Value Fund - Direct Plan Growth Plan,248.4032,2026-06-19
118785,INF204K01K56,,Nippon India Index Fund - BSE Sensex Plan - Direct Plan Growth Plan - Bonus Option,41.6867,2026-06-19
118791,INF204K01K80,,Nippon India Index Fund - BSE Sensex Plan - Direct Plan Growth Plan - Growth Option,41.6867,2026-06-19
118794,INF204K01B08,,Nippon India Aggressive Hybrid Fund  - Direct Plan Growth Plan,120.2897,2026-06-19
118796,INF204K01B32,,Nippon India Short Duration Fund - Direct Plan Growth Plan - Growth Option,60.8418,2026-06-19
118803,INF204K01L55,,Nippon India ELSS Tax Saver Fund - Direct Plan Growth Plan - Growth Option,144.9334,2026-06-19
118807,INF204K01D63,,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,47.4512,2026-06-19
118814,INF204K01C15,,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,66.4629,2026-06-19
118825,INF769K01AX2,,Mirae Asset Large Cap Fund - Direct Plan - Growth,125.974,2026-06-19
118834,INF769K01BI1,,Mirae Asset Large & Midcap Fund - Direct Plan - Growth,174.89,2026-06-19
118837,INF769K01BL5,,Mirae Asset Great Consumer Fund - Direct Plan - Growth,109.283,2026-06-19
118840,INF769K01BO9,,Mirae Asset Low Duration Fund - Direct Plan - Growth,2613.5059,2026-06-19
118859,INF769K01CM1,,Mirae Asset Liquid Fund - Direct Plan - Growth,2954.8047,2026-06-19
118866,INF044D01CG6,INF044D01AA3,Taurus ELSS Tax Saver Fund - Direct Plan - Growth,192.45,2026-06-19
118867,INF044D01CH4,INF044D01CI2,Taurus ELSS Tax Saver Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,88.7,2026-06-19
118868,INF044D01CN2,,Taurus Banking & Financial Services Fund - Direct Plan - Growth,60.49,2026-06-19
118869,INF044D01CO0,INF044D01CP7,Taurus Banking & Financial Services Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,59.79,2026-06-19
118870,INF044D01BX3,,Taurus Large Cap Fund - Direct Plan - Growth,165.49,2026-06-19
118871,INF044D01BY1,INF044D01BZ8,Taurus Large Cap Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,72.9,2026-06-19
118872,INF044D01CA9,,Taurus Mid Cap Fund - Direct Plan - Growth,125.83,2026-06-19
118873,INF044D01CB7,INF044D01CC5,Taurus Mid Cap Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,111.78,2026-06-19
118876,INF044D01CJ0,,Taurus Ethical Fund - Direct Plan - Growth,142.8,2026-06-19
