scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
103490,INF082J01036,,Quantum Value Fund - Direct Plan Growth Option,114.18,2026-03-30
103734,INF082J01127,,Quantum Liquid Fund - Direct Plan Growth Option,36.7176,2026-03-30
111549,INF082J01069,,Quantum ELSS Tax Saver Fund - Direct Plan Growth Option,114.05,2026-03-30
112039,INF082J01093,,Quantum Diversified Equity All Cap Active FOF - Direct Plan Growth Option,76.058,2026-03-30
115132,INF082J01150,,Quantum Gold Savings Fund - Direct Plan Growth Option,56.2918,2026-03-30
117608,INF082J01168,,Quantum Multi Asset Active FOF - Direct Plan Growth Option,35.3874,2026-03-30
118267,INF760K01FO9,,CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - GROWTH OPTION,171.83,2026-03-30
118269,INF760K01FR2,,CANARA ROBECO LARGE CAP FUND - DIRECT PLAN - GROWTH OPTION,64.78,2026-03-30
118272,INF760K01EZ8,,CANARA ROBECO EQUITY HYBRID FUND - DIRECT PLAN - GROWTH OPTION,379.51,2026-03-30
118273,INF760K01DU1,,CANARA ROBECO CONSUMER TRENDS FUND - DIRECT PLAN - GROWTH OPTION,107.28,2026-03-30
118275,INF760K01EF0,,CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - GROWTH OPTION,340.57,2026-03-30
118278,INF760K01EI4,,CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - GROWTH OPTION,253.01,2026-03-30
118282,INF760K01FI1,,CANARA ROBECO INCOME FUND - DIRECT PLAN - GROWTH OPTION,62.877,2026-03-30
118284,INF760K01EC7,,CANARA ROBECO DYNAMIC BOND FUND - DIRECT PLAN - GROWTH OPTION,32.3171,2026-03-30
118285,INF760K01EL8,,CANARA ROBECO ELSS TAX SAVER - DIRECT PLAN - GROWTH OPTION,177.6,2026-03-30
118291,INF760K01ET1,,CANARA ROBECO SAVINGS FUND - DIRECT PLAN - GROWTH OPTION,45.2232,2026-03-30
118299,INF760K01FC4,,CANARA ROBECO GILT FUND - DIRECT PLAN - GROWTH OPTION,80.8755,2026-03-30
118305,INF760K01FU6,,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION,3301.9449,2026-03-30
118309,INF760K01GB4,,CANARA ROBECO CONSERVATIVE HYBRID FUND - DIRECT PLAN - GROWTH OPTION,109.06,2026-03-30
118317,INF760K01GM1,,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - GROWTH OPTION,4220.1735,2026-03-30
118320,INF760K01DX5,,CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - GROWTH OPTION,28.7052,2026-03-30
118364,INF194K01I60,,BANDHAN LIQUID Fund -Direct Plan-Growth,3326.1074,2026-03-30
118371,INF194K01J77,,BANDHAN Low Duration Fund-Direct Plan-Growth,41.2378,2026-03-30
118384,INF194K01M80,,Bandhan Money Market Fund -Direct Plan-Growth,45.7144,2026-03-30
118387,INF194K01P38,,Bandhan Gilt Fund with 10 year constant duration Fund - Direct Plan - Growth,47.1568,2026-03-30
118394,INF194K01R51,,Bandhan Medium to Long Duration Fund - Direct Plan - Growth,71.8308,2026-03-30
118401,INF194K01S50,,Bandhan Medium Duration Fund - Direct Plan - Growth,51.3028,2026-03-30
118407,INF194K01U07,,Bandhan Short Duration Fund - Direct Plan - Growth,63.5002,2026-03-30
118410,INF194K01U72,,Bandhan Income Plus Arbitrage Active FOF - Direct Plan - Growth,47.8329,2026-03-30
118416,INF194K01N63,,BANDHAN Dynamic Bond Fund-Direct Plan-Growth,38.1994,2026-03-30
