scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
152162,INF0QA701607,,Bajaj Finserv Banking and PSU Fund-Direct Plan- Growth,11.8514,2026-04-02
121279,INF194K015G8,,Bandhan Banking and PSU Fund - Direct Growth,26.2054,2026-04-02
124175,INF740K01ZW2,,DSP Banking & PSU Debt Fund - Direct Plan - Growth,25.4694,2026-04-02
129008,INF090I01KR8,,Franklin India Banking & PSU Debt Fund - Direct - Growth,24.3919,2026-04-02
128629,INF179KA1IZ7,,HDFC Banking and PSU Debt Fund - Growth Option - Direct Plan,24.6848,2026-04-02
151107,INF917K01HH5,,HSBC Banking and PSU Debt Fund - Direct Growth,26.3627,2026-04-02
120444,INF205K01KT4,,Invesco India Banking and PSU Fund - Direct Plan -  Growth Option,2493.518,2026-04-02
148534,INF00XX01861,,ITI Banking & PSU Debt Fund - Direct Plan - Growth Option,13.861,2026-04-02
123693,INF174K01KH7,,Kotak Banking and PSU Debt Direct - Growth,70.615,2026-04-02
123692,INF174K01KK1,INF174K01KL9,Kotak Banking and PSU Debt Direct - Monthly Payout of Income Distribution cum capital withdrawal option,10.2056,2026-04-02
148419,INF769K01FY9,,Mirae Asset Banking and PSU Fund - Direct Plan - Growth,13.6134,2026-04-02
134547,INF204KA1U53,,Nippon India Banking and PSU  Fund- Direct Plan-Growth Plan- Growth Option,22.1568,2026-04-02
134552,INF204KA1U61,,Nippon India Banking and PSU Fund- Direct Plan-Growth Plan- Bonus Option,22.1563,2026-04-02
125503,INF200K01V08,,SBI BANKING & PSU FUND - Direct Plan - Growth,3415.541,2026-04-02
119625,INF903J01PA5,,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Direct Plan - Growth,45.1056,2026-04-02
126940,INF789F015Z6,,UTI Banking & PSU Fund - Direct Plan - Growth Option,23.2446,2026-04-02
135916,INF194KA1M23,,BANDHAN Corporate Bond Fund - Direct Growth,20.503,2026-04-02
150237,INF251K01GP4,,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option,30.2671,2026-04-02
144646,INF740KA1KE8,,DSP Corporate Bond Fund - Direct - Growth,16.9387,2026-04-02
118569,INF090I01FW8,,Franklin India Corporate Debt Fund - Direct - GROWTH,112.2884,2026-04-02
118987,INF179K01XD8,,HDFC Corporate Bond Fund - Growth Option - Direct Plan,34.0641,2026-04-02
150996,INF917K01HN3,,HSBC Corporate Bond Fund - Direct Growth,80.5474,2026-04-02
133791,INF178L01BY0,,Kotak Corporate Bond Fund- Direct Plan- Growth Option,4074.553,2026-04-02
133792,INF178L01BZ7,,Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option,1066.1393,2026-04-02
148755,INF769K01HD9,,Mirae Asset Corporate Bond Fund Direct Growth Plan,13.399,2026-04-02
118807,INF204K01D63,,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,46.4328,2026-04-02
118814,INF204K01C15,,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,65.0363,2026-04-02
146215,INF200KA1YR4,,SBI Corporate Bond Fund - Direct Plan - Growth,16.4764,2026-04-02
119621,INF903J01NR4,,Sundaram Corporate Bond Fund Direct Plan - Growth,42.8089,2026-04-02
149361,INF277KA1224,,Tata Corporate Bond Fund-Direct Plan-Growth,13.0019,2026-04-02
151320,INF0GCD01560,,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-GROWTH,1237.4554,2026-04-02
143241,INF582M01DU5,,Union Corporate Bond Fund - Direct Plan - Growth Option,16.0448,2026-04-02
144339,INF789F1A538,,UTI Corporate Bond Fund - Direct Plan - Growth Option,17.3015,2026-04-02
