scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
103490,INF082J01036,,Quantum Value Fund - Direct Plan Growth Option,124.31,2026-05-11
103734,INF082J01127,,Quantum Liquid Fund - Direct Plan Growth Option,36.9788,2026-05-11
111549,INF082J01069,,Quantum ELSS Tax Saver Fund - Direct Plan Growth Option,124.17,2026-05-11
112039,INF082J01093,,Quantum Diversified Equity All Cap Active FOF - Direct Plan Growth Option,83.187,2026-05-11
115132,INF082J01150,,Quantum Gold Savings Fund - Direct Plan Growth Option,57.1708,2026-05-11
117608,INF082J01168,,Quantum Multi Asset Active FOF - Direct Plan Growth Option,36.9479,2026-05-11
118267,INF760K01FO9,,CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - GROWTH OPTION,192.49,2026-05-11
118269,INF760K01FR2,,CANARA ROBECO LARGE CAP FUND - DIRECT PLAN - GROWTH OPTION,69.98,2026-05-11
118272,INF760K01EZ8,,CANARA ROBECO EQUITY HYBRID FUND - DIRECT PLAN - GROWTH OPTION,409.42,2026-05-11
118273,INF760K01DU1,,CANARA ROBECO CONSUMPTION FUND - DIRECT PLAN - GROWTH OPTION,119.46,2026-05-11
118275,INF760K01EF0,,CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - GROWTH OPTION,375.25,2026-05-11
118278,INF760K01EI4,,CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - GROWTH OPTION,284.7,2026-05-11
118282,INF760K01FI1,,CANARA ROBECO INCOME FUND - DIRECT PLAN - GROWTH OPTION,63.3529,2026-05-11
118284,INF760K01EC7,,CANARA ROBECO DYNAMIC BOND FUND - DIRECT PLAN - GROWTH OPTION,32.6236,2026-05-11
118285,INF760K01EL8,,CANARA ROBECO ELSS TAX SAVER - DIRECT PLAN - GROWTH OPTION,195.62,2026-05-11
118291,INF760K01ET1,,CANARA ROBECO SAVINGS FUND - DIRECT PLAN - GROWTH OPTION,45.6058,2026-05-11
118299,INF760K01FC4,,CANARA ROBECO GILT FUND - DIRECT PLAN - GROWTH OPTION,81.6526,2026-05-11
118305,INF760K01FU6,,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION,3330.4145,2026-05-11
118309,INF760K01GB4,,CANARA ROBECO CONSERVATIVE HYBRID FUND - DIRECT PLAN - GROWTH OPTION,112.4589,2026-05-11
118317,INF760K01GM1,,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - GROWTH OPTION,4258.124,2026-05-11
118320,INF760K01DX5,,CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - GROWTH OPTION,28.9475,2026-05-11
118364,INF194K01I60,,BANDHAN LIQUID Fund -Direct Plan-Growth,3354.9657,2026-05-11
118371,INF194K01J77,,BANDHAN Low Duration Fund-Direct Plan-Growth,41.5678,2026-05-11
118384,INF194K01M80,,Bandhan Money Market Fund -Direct Plan-Growth,46.0941,2026-05-11
118387,INF194K01P38,,Bandhan Gilt Fund with 10 year constant duration Fund - Direct Plan - Growth,47.7858,2026-05-11
118394,INF194K01R51,,Bandhan Medium to Long Duration Fund - Direct Plan - Growth,72.9983,2026-05-11
118401,INF194K01S50,,Bandhan Medium Duration Fund - Direct Plan - Growth,51.8769,2026-05-11
118407,INF194K01U07,,Bandhan Short Duration Fund - Direct Plan - Growth,64.1286,2026-05-11
118410,INF194K01U72,,Bandhan Income Plus Arbitrage Active FOF - Direct Plan - Growth,48.1826,2026-05-11
118416,INF194K01N63,,BANDHAN Dynamic Bond Fund-Direct Plan-Growth,38.8357,2026-05-11
