scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
119550,INF209K01YN0,,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,395.0142,2026-04-10
120438,INF846K01CR6,,Axis Banking & PSU Debt Fund - Direct Plan - Growth Option,2827.6125,2026-04-10
152162,INF0QA701607,,Bajaj Finserv Banking and PSU Fund-Direct Plan- Growth,11.929,2026-04-10
121279,INF194K015G8,,Bandhan Banking and PSU Fund - Direct Growth,26.3909,2026-04-10
150505,INF760K01KC4,,Canara Robeco Banking and PSU Debt Fund- Direct Plan- Growth Option,12.6005,2026-04-10
124175,INF740K01ZW2,,DSP Banking & PSU Debt Fund - Direct Plan - Growth,25.7015,2026-04-10
140286,INF843K01FC8,,Edelweiss Banking and PSU Debt Fund - Direct Plan - Growth Option,26.4301,2026-04-10
129008,INF090I01KR8,,Franklin India Banking & PSU Debt Fund - Direct - Growth,24.5816,2026-04-10
128629,INF179KA1IZ7,,HDFC Banking and PSU Debt Fund - Growth Option - Direct Plan,24.8547,2026-04-10
151107,INF917K01HH5,,HSBC Banking and PSU Debt Fund - Direct Growth,26.5551,2026-04-10
120256,INF109K010A6,,ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Growth,35.5658,2026-04-10
120444,INF205K01KT4,,Invesco India Banking and PSU Fund - Direct Plan -  Growth Option,2513.9154,2026-04-10
148534,INF00XX01861,,ITI Banking & PSU Debt Fund - Direct Plan - Growth Option,13.9149,2026-04-10
123693,INF174K01KH7,,Kotak Banking and PSU Debt Direct - Growth,71.0327,2026-04-10
123692,INF174K01KK1,INF174K01KL9,Kotak Banking and PSU Debt Direct - Monthly Payout of Income Distribution cum capital withdrawal option,10.266,2026-04-10
120338,INF767K01GI4,,LIC MF Banking & PSU Fund-Direct Plan-Growth,39.0182,2026-04-10
148419,INF769K01FY9,,Mirae Asset Banking and PSU Fund - Direct Plan - Growth,13.6995,2026-04-10
134547,INF204KA1U53,,Nippon India Banking and PSU  Fund- Direct Plan-Growth Plan- Growth Option,22.3374,2026-04-10
134552,INF204KA1U61,,Nippon India Banking and PSU Fund- Direct Plan-Growth Plan- Bonus Option,22.3369,2026-04-10
125503,INF200K01V08,,SBI BANKING & PSU FUND - Direct Plan - Growth,3438.5964,2026-04-10
119625,INF903J01PA5,,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Direct Plan - Growth,45.3817,2026-04-10
126940,INF789F015Z6,,UTI Banking & PSU Fund - Direct Plan - Growth Option,23.3526,2026-04-10
119533,INF209K01S38,,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,118.7894,2026-04-10
141588,INF846K01ZM8,,Axis Corporate Bond Fund - Direct Plan Growth,18.8709,2026-04-10
135916,INF194KA1M23,,BANDHAN Corporate Bond Fund - Direct Growth,20.6437,2026-04-10
150237,INF251K01GP4,,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option,30.4749,2026-04-10
126685,INF760K01HB2,,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION,24.0923,2026-04-10
144646,INF740KA1KE8,,DSP Corporate Bond Fund - Direct - Growth,17.0103,2026-04-10
118569,INF090I01FW8,,Franklin India Corporate Debt Fund - Direct - GROWTH,113.1475,2026-04-10
118987,INF179K01XD8,,HDFC Corporate Bond Fund - Growth Option - Direct Plan,34.374,2026-04-10
150996,INF917K01HN3,,HSBC Corporate Bond Fund - Direct Growth,81.105,2026-04-10
120692,INF109K016B1,,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,32.6581,2026-04-10
120497,INF205K01RF8,,Invesco India Corporate Bond Fund - Direct Plan - Growth,3530.5577,2026-04-10
133791,INF178L01BY0,,Kotak Corporate Bond Fund- Direct Plan- Growth Option,4101.6473,2026-04-10
133792,INF178L01BZ7,,Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option,1073.2288,2026-04-10
148755,INF769K01HD9,,Mirae Asset Corporate Bond Fund Direct Growth Plan,13.4831,2026-04-10
118807,INF204K01D63,,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,46.7689,2026-04-10
118814,INF204K01C15,,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,65.507,2026-04-10
138330,INF223J01OO2,,PGIM India Corporate Bond Fund - Direct Plan - Growth,49.9444,2026-04-10
146215,INF200KA1YR4,,SBI Corporate Bond Fund - Direct Plan - Growth,16.592,2026-04-10
119621,INF903J01NR4,,Sundaram Corporate Bond Fund Direct Plan - Growth,43.0915,2026-04-10
149361,INF277KA1224,,Tata Corporate Bond Fund-Direct Plan-Growth,13.1016,2026-04-10
151320,INF0GCD01560,,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-GROWTH,1246.1429,2026-04-10
143241,INF582M01DU5,,Union Corporate Bond Fund - Direct Plan - Growth Option,16.1751,2026-04-10
144339,INF789F1A538,,UTI Corporate Bond Fund - Direct Plan - Growth Option,17.4329,2026-04-10
134388,INF209KA1L12,,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,27.1305,2026-04-10
134387,INF209KA1K88,,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Growth,27.1317,2026-04-10
130314,INF846K01PJ5,,Axis Credit Risk Fund - Direct Plan - Growth,25.4428,2026-04-10
140603,INF194KA1X61,,BANDHAN Credit Risk Fund-Direct Plan-Growth,18.5345,2026-04-10
133868,INF761K01DG8,,BANK OF INDIA Credit Risk  Fund - Direct Plan,13.7582,2026-04-10
133488,INF955L01FR6,,Baroda BNP Paribas Credit Risk Fund -Direct-Growth Option,25.7867,2026-04-10
119082,INF740K01OS4,,DSP Credit Risk Fund - Direct Plan - Growth,55.7138,2026-04-10
128051,INF179KA1FZ3,,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,27.4069,2026-04-10
151045,INF917K01UH8,,HSBC Credit Risk Fund - Direct Growth,36.6412,2026-04-10
120711,INF109K01V00,,ICICI Prudential Credit Risk Fund - Direct Plan - Growth,37.3965,2026-04-10
130722,INF205K01I83,,Invesco India Credit Risk Fund - Direct Plan - Growth,2251.4846,2026-04-10
119740,INF174K01MG5,,Kotak Credit Risk Fund - Direct Plan - Standard Income Distribution cum capital withdrawal option,26.4099,2026-04-10
119741,INF174K01LZ7,,Kotak Credit Risk Fund - Growth - Direct,35.1619,2026-04-10
118780,INF204K01A74,,Nippon India Credit Risk Fund - Direct Plan - Growth Plan,40.9129,2026-04-10
119798,INF200K01SV4,,SBI CREDIT RISK FUND - DIRECT PLAN -GROWTH,52.0366,2026-04-10
120764,INF789F01YB6,,UTI Credit Risk Fund - Direct Plan - Growth Option,20.2587,2026-04-10
122715,INF579M01266,,360 ONE Dynamic Bond Fund Direct Plan Growth,24.8453,2026-04-10
119505,INF209K01N82,,Aditya Birla Sun Life Dynamic Bond Fund - Growth - Direct Plan,51.4426,2026-04-10
120451,INF846K01DI3,,Axis Dynamic Bond Fund - Direct Plan - Growth Option,33.7,2026-04-10
118416,INF194K01N63,,BANDHAN Dynamic Bond Fund-Direct Plan-Growth,38.7566,2026-04-10
150180,INF251K01GW0,,Baroda BNP Paribas Dynamic Bond Fund - Direct Plan - Growth Option,51.2901,2026-04-10
118284,INF760K01EC7,,CANARA ROBECO DYNAMIC BOND FUND - DIRECT PLAN - GROWTH OPTION,32.5269,2026-04-10
119239,INF740K01QG4,,DSP Strategic Bond Fund - Direct Plan - Growth,3604.4763,2026-04-10
145589,INF666M01EK5,,Groww Dynamic Term Fund (formerly known as Indiabulls Dynamic Bond Fund) - Direct Plan - Growth option,1550.4791,2026-04-10
145596,,INF666M01EL3,Groww Dynamic Term Fund (formerly known as Indiabulls Dynamic Bond Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1019.7244,2026-04-10
145595,INF666M01EO7,INF666M01EP4,Groww Dynamic Term Fund (formerly known as Indiabulls Dynamic Bond Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1023.6417,2026-04-10
145591,INF666M01EQ2,INF666M01ER0,Groww Dynamic Term Fund (formerly known as Indiabulls Dynamic Bond Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1014.9641,2026-04-10
145597,INF666M01EM1,INF666M01EN9,Groww Dynamic Term Fund (formerly known as Indiabulls Dynamic Bond Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1019.7895,2026-04-10
119075,INF179K01WB4,,HDFC Dynamic Debt Fund - Growth Option - Direct Plan,100.385,2026-04-10
151087,INF917K01HA0,,HSBC Dynamic Bond Fund - Direct Growth,32.6944,2026-04-10
120603,INF109K016E5,,ICICI Prudential All Seasons Bond Fund - Direct Plan - Growth,41.3909,2026-04-10
149029,INF00XX01BC4,,ITI Dynamic Bond Fund - Direct Plan - Growth Option,13.3732,2026-04-10
120435,INF192K01DD3,,JM Dynamic Bond Fund - (Direct) - Growth Option,45.4872,2026-04-10
