scheme_code,isin_growth,isin_div_reinv,scheme_name,nav,date
103490,INF082J01036,,Quantum Value Fund - Direct Plan Growth Option,115.12,2026-03-23
103734,INF082J01127,,Quantum Liquid Fund - Direct Plan Growth Option,36.6689,2026-03-23
111549,INF082J01069,,Quantum ELSS Tax Saver Fund - Direct Plan Growth Option,115.0,2026-03-23
112039,INF082J01093,,Quantum Diversified Equity All Cap Active FOF - Direct Plan Growth Option,76.556,2026-03-23
115132,INF082J01150,,Quantum Gold Savings Fund - Direct Plan Growth Option,51.0466,2026-03-23
117608,INF082J01168,,Quantum Multi Asset Active FOF - Direct Plan Growth Option,35.0015,2026-03-23
118267,INF760K01FO9,,CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - GROWTH OPTION,172.26,2026-03-23
118269,INF760K01FR2,,CANARA ROBECO LARGE CAP FUND - DIRECT PLAN - GROWTH OPTION,65.27,2026-03-23
118272,INF760K01EZ8,,CANARA ROBECO EQUITY HYBRID FUND - DIRECT PLAN - GROWTH OPTION,381.89,2026-03-23
118273,INF760K01DU1,,CANARA ROBECO CONSUMER TRENDS FUND - DIRECT PLAN - GROWTH OPTION,107.9,2026-03-23
118275,INF760K01EF0,,CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - GROWTH OPTION,342.57,2026-03-23
118278,INF760K01EI4,,CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - GROWTH OPTION,254.43,2026-03-23
118282,INF760K01FI1,,CANARA ROBECO INCOME FUND - DIRECT PLAN - GROWTH OPTION,63.1807,2026-03-23
118284,INF760K01EC7,,CANARA ROBECO DYNAMIC BOND FUND - DIRECT PLAN - GROWTH OPTION,32.5969,2026-03-23
118285,INF760K01EL8,,CANARA ROBECO ELSS TAX SAVER - DIRECT PLAN - GROWTH OPTION,178.88,2026-03-23
118291,INF760K01ET1,,CANARA ROBECO SAVINGS FUND - DIRECT PLAN - GROWTH OPTION,45.1752,2026-03-23
118299,INF760K01FC4,,CANARA ROBECO GILT FUND - DIRECT PLAN - GROWTH OPTION,81.6002,2026-03-23
118305,INF760K01FU6,,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION,3297.0138,2026-03-23
118309,INF760K01GB4,,CANARA ROBECO CONSERVATIVE HYBRID FUND - DIRECT PLAN - GROWTH OPTION,109.1947,2026-03-23
118317,INF760K01GM1,,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - GROWTH OPTION,4213.3927,2026-03-23
118320,INF760K01DX5,,CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - GROWTH OPTION,28.7003,2026-03-23
118364,INF194K01I60,,BANDHAN LIQUID Fund -Direct Plan-Growth,3320.7372,2026-03-23
118371,INF194K01J77,,BANDHAN Low Duration Fund-Direct Plan-Growth,41.1762,2026-03-23
118384,INF194K01M80,,Bandhan Money Market Fund -Direct Plan-Growth,45.6353,2026-03-23
118387,INF194K01P38,,Bandhan Gilt Fund with 10 year constant duration Fund - Direct Plan - Growth,47.7484,2026-03-23
118394,INF194K01R51,,Bandhan Medium to Long Duration Fund - Direct Plan - Growth,72.0553,2026-03-23
118401,INF194K01S50,,Bandhan Medium Duration Fund - Direct Plan - Growth,51.4137,2026-03-23
118407,INF194K01U07,,Bandhan Short Duration Fund - Direct Plan - Growth,63.5323,2026-03-23
118410,INF194K01U72,,Bandhan Income Plus Arbitrage Active FOF - Direct Plan - Growth,47.7878,2026-03-23
118416,INF194K01N63,,BANDHAN Dynamic Bond Fund-Direct Plan-Growth,38.3532,2026-03-23
118419,INF194K01V89,,Bandhan Large & Mid Cap Fund - Direct Plan - Growth,144.542,2026-03-23
118421,INF194K01W21,,Bandhan Focused Fund - Direct Plan - Growth,92.456,2026-03-23
118424,INF194K01W62,,BANDHAN Flexi Cap Fund-Direct Plan-Growth,206.346,2026-03-23
